time,RLQRD_state_norm,LQR_state_norm,RLQR_state_norm,Hinf_state_norm,AEM_state_norm,RLQRD_input_norm,LQR_input_norm,RLQR_input_norm,Hinf_input_norm,AEM_input_norm,disturbance_norm
43.410000000000004,0.016664678221348168,0.07748210367948254,0.061106361129724444,4.701411903543796,0.000131705159861346,13.448257012804625,0.025732435462871954,0.15383401568805036,0.006822834305853724,6.565550574943269,0.00013720128822882662
43.42,0.01632551024785112,0.07726848331164234,0.060779316475566184,4.705403248912647,0.00012864816850286648,13.441492045655284,0.025803137113464852,0.15288391869361992,0.006828535070656141,6.413158072273996,0.000133984219585677
43.43,0.015982829361297874,0.0770509539135752,0.06044940402252513,4.709396214355669,0.00012562962636019577,13.434740560189145,0.02587430417655365,0.1519227261561018,0.006834238053599472,6.262682293415847,0.00013080876105755988
43.44,0.015636732595056987,0.07682957075360182,0.06011672281092937,4.713390752379853,0.00012265019733387474,13.42800231194298,0.025945858194794235,0.15095064889346993,0.0068399431864335745,6.114156334111446,0.0001276756092528387
43.45,0.015287318558615356,0.07660439008315627,0.05978137281427746,4.717386814793587,0.00011971053491745567,13.421277054383573,0.026017721150910757,0.14996790024299816,0.006845650399905598,5.967612771307096,0.0001245854495472884
43.46,0.014934687519600405,0.0763754691211818,0.05944345491371873,4.721384352717919,0.00011681128204776025,13.414564538970858,0.026089815546799656,0.1489746960117726,0.006851359623776152,5.823083655688105,0.00012153895592742649
43.47,0.01457894150253618,0.07614286603825828,0.05910307087203547,4.725383316597988,0.00011395307095793461,13.407864515221403,0.02616206447908571,0.14797125442704126,0.006857070786835699,5.680600504353502,0.00011853679083682614
43.480000000000004,0.014220184407579304,0.07590663994046282,0.05876032330710913,4.729383656214599,0.00011113652303330585,13.401176730772344,0.026234391711165404,0.1469577960864363,0.006862783816921189,5.540194293630426,0.00011557960502545867
43.49,0.013858522153207884,0.07566685085296553,0.05841531566485205,4.733385320695957,0.00010836224867008506,13.394500931445647,0.026306721741784573,0.14593454390810445,0.006868498640932876,5.401895452030431,0.0001126680374021272
43.5,0.01349406284775198,0.07542355970336219,0.05806815219158464,4.737388258529539,0.00010563084713697704,13.387836861312763,0.026378979870207694,0.1449017230807829,0.006874215184851381,5.2657338533506515,0.00010980271488996084
43.51,0.013126916995813018,0.07517682830474576,0.05771893790583693,4.741392417574117,0.00010294290643966193,13.3811842627596,0.026451092258045917,0.14385956101386035,0.006879933373754925,5.131738809918175,0.00010698425228506589
43.52,0.012757197747095743,0.07492671933851831,0.05736777856955214,4.745397745071916,0.00010029900318824704,13.37454287655183,0.026522985987818375,0.14280828728746245,0.006885653131836798,4.99993906598246,0.00010421325211833531
43.53,0.012385021197068741,0.07467329633694536,0.05701478065866884,4.749404187660913,9.769970246768422e-05,13.367912441900511,0.026594589118328897,0.1417481336026034,0.006891374382423,4.870362791255594,0.00010149030452044021
43.54,0.012010506751311942,0.07441662366545428,0.05666005133305685,4.753411691387274,9.514555771117657e-05,13.361292696527997,0.026665830736945603,0.14067933373144775,0.006897097047990094,4.743037574601569,9.88159870900438e-05
43.550000000000004,0.011633777568584611,0.07415676650467845,0.056303698405780735,4.7574202017179115,9.263711057661373e-05,13.354683376734103,0.02673664100887598,0.13960212346772646,0.006902821050183232,4.6179904178765385,9.619086476527555e-05
43.56,0.011254961101805466,0.07389379083224905,0.055945830311663725,4.761429663553179,9.017489082607027e-05,13.348084217462581,0.02680695122353385,0.13851674057735436,0.006908546309834368,4.495247729921768,9.361548969848687e-05
43.57,0.010874189761625701,0.07362776340433581,0.05558655607512331,4.765440021239691,8.775941620838718e-05,13.341494952367775,0.02687669383809764,0.1374234247492974,0.006914272746980664,4.374835320710279,9.109040113429113e-05
43.58,0.010491601734582265,0.07335875173693905,0.05522598527724867,4.769451218583255,8.539119234483697e-05,13.334915313881552,0.026945802518361428,0.1363224175467403,0.006920000280883051,4.256778395647223,8.861612529095828e-05
43.59,0.01010734199763112,0.07308682408693389,0.054864228022088686,4.773463198861927,8.307071261794348e-05,13.328345033280426,0.027014212176982022,0.13521396235860692,0.006925728830044968,4.141101550027504,8.61931752451643e-05
43.6,0.009721563584160195,0.07281204943286902,0.054501394902118236,4.777475904839188,8.079845806345154e-05,13.321783840752854,0.027081859009225693,0.13409830435148826,0.006931458312231255,4.027828763650436,8.382205082011454e-05
43.61,0.009334429174788486,0.07253449745552099,0.054137596962848866,4.781489278777218,7.857489726546598e-05,13.315231465466749,0.027148680526318702,0.1329756904220348,0.006937188644487241,3.916983395592387,8.15032384770743e-05
43.62,0.008946113111441851,0.07225423851820612,0.053772945666549186,4.785503262450287,7.640048625479199e-05,13.308687635637115,0.027214615586505012,0.13184636914987277,0.006942919743157929,3.808588179139019,7.923721121033975e-05
43.63,0.008556803968418392,0.0719713436468515,0.05340755285503883,4.78951779715825,7.427566841050791e-05,13.302152078593856,0.027279604423914056,0.13071059075110586,0.006948651523907389,3.70266521687866,7.702442844564958e-05
43.64,0.0081667078639962,0.07168588450982658,0.05304153071151885,4.7935328237401436,7.2200874364769e-05,13.295624520849685,0.027343588675339776,0.12956860703246756,0.006954383901738257,3.599235975956745,7.486533594207958e-05
43.65,0.007776052767535186,0.07139793339753696,0.0526749917214005,4.797548282587872,7.017652191088428e-05,13.289104688168143,0.027406511405030736,0.12842067134619053,0.006960116791011382,3.4983212834934205,7.276036569742072e-05
43.660000000000004,0.007385094160647919,0.07110756320178213,0.05230804863209318,4.801564113659994,6.820301591466395e-05,13.282592305631749,0.027468317127588845,0.12726703854566424,0.006965850105465625,3.399941322164195,7.070993585706798e-05
43.67,0.006994122563475775,0.07081484739487852,0.05194081441171168,4.805580256495602,6.628074822906582e-05,13.276087097710173,0.027528951829072022,0.12610796494195334,0.006971583758237759,3.3041156259450353,6.871445062645914e-05
43.68,0.006603473664654239,0.07051986000854966,0.051573402206662206,4.80959665022828,6.441009761217686e-05,13.269588788328509,0.02758836298639359,0.12494370826125428,0.006977317661882529,3.210863076023735,6.677430018703629e-05
43.69,0.0062135421382313,0.07022267561258497,0.05120592529806574,4.813613233600157,6.259142964850126e-05,13.263097100935568,0.027646499585108467,0.12377452760336961,0.006983051728392794,3.1202018968760994,6.488986061579294e-05
43.7,0.005824800760865806,0.06992336929326859,0.05083849705697738,4.817629944976024,6.0825096673619225e-05,13.2566117585722,0.02770331213567311,0.12260068340128397,0.00698878586921981,3.0321496525101748,6.306149380839023e-05
